source_order	source_key	source_hash	target_text
358	SAY.Flowchart.30.TheKingOfDarknessMainForge	61fc96c8d5f9a6f1	내가 구해 줬다고 떠벌리고 다닐 생각은 하지 마라. 지켜야 할 평판이 있으니까.
359	SAY.Flowchart.27.Blacksmith	afee1b39cf22e833	고마워요, 낯선 이여. 이걸 받으세요.
360	SAY.Flowchart.31.Blacksmith	32bc9c80344328b5	이 광신도들에게 납치되기 전에 딸에게 줄 이 부적을 만들었어요.
361	SAY.Flowchart.33.Blacksmith	b95a7600519a372b	이걸 딸에게 가져가서 제가 죽었다고 말해 주세요. 그러지 않으면 딸은 평생 저를 찾아다닐 거예요. 절 구하려는 걸 절대 포기하지 않을 테니까요.
362	SAY.Flowchart.34.Blacksmith	683d85ce2cde3d71	불사조는 언젠가 다시 태어나고, 악몽은 다시 시작될 거예요...
363	SAY.Flowchart.37.TheKingOfDarknessMainForge	b2d20e5456ada1a3	네 딸이 네가 신비한 재료를 다루고 있다고 하더군.
364	SAY.Flowchart.35.Blacksmith	33a130d534c2d3fd	맞아요, 그래서 여기까지 왔어요. 오랫동안 그 일에 집착했죠.
365	SAY.Flowchart.32.Blacksmith	aa8d1f3fd6f2c9d2	하지만 그 재료는 문제만 일으켰어요. 이제는 더 이상 엮이고 싶지 않아요.
366	SAY.Flowchart.38.Blacksmith	7c3ee93c3785cc74	관심이 있다면, 제 딸이 그게 어디 있는지 알려 줄 거예요.
367	SAY.Flowchart.39.TheKingOfDarknessMainForge	5b953b8932c18850	계속 고집을 부린다면... 그 애와 이야기하겠다.
368	SAY.Flowchart.36.Blacksmith	bc981b8a7ff0d172	고마워요... 그리고, 제발...
369	SAY.Flowchart.24.TheKingOfDarknessMainForge	bf535f354eb89dad	약속하지.
370	SAY.Flowchart.190.TheKingOfDarkness-Remember-Key	3a6b036546e94e45	이 엘리베이터로 대장간을 빠르게 오갈 수 있겠군.
371	SAY.Flowchart.14.TheKingOfDarknessMainForge	822cffb7b3008dc0	그 {b}{color=#9523d8}명장{/color}{/b}을 찾아, 아직 제정신이라면 나를 위해 무기를 만들어 달라고 설득할 수 있을지도 모르겠군.
372	SAY.Flowchart.13.TheKingOfDarknessMainForge	72b8ca9e06455ded	이런, 그 애가 준 재료는 어둠의 조각이었군.
373	SAY.Flowchart.7.BlacksmithDaughter	d8fcf4821b258c42	저를 도와주러 오실 줄 알았어요!
374	SAY.Flowchart.105.The King of the Darkness	d479ab173b61be73	그렇게 서두르지 마라... 난 그저 오랜 친구와 이야기하러 왔을 뿐이다.
375	SAY.Flowchart.22.BlacksmithDaughter	4843bed1ddd51ba6	하지만... 저 혼자서는 아버지를 구할 수 없어요...
376	SAY.Flowchart.60.BlacksmithDaughter	67996e4d0e216cac	광신도들이 저를 죽이거나 자기들 중 하나로 만들어 버릴 거예요.
377	SAY.Flowchart.100.The King of the Darkness	ff75e8643023df8a	생각해 보니... 그러면 네 아버지와 함께 있을 수 있겠군.
378	SAY.Flowchart.28.BlacksmithDaughter	4df0eb16e20ef0c2	그런 말씀 하지 마세요! 도와주셔야 해요, 아버지를 여기서 구해 내야 해요!
379	SAY.Flowchart.58.BlacksmithDaughter	62ff1a6d8621395c	그들의 우두머리를 죽여야 해요. 그래야 아버지가 정신을 되찾을 수 있어요.
380	SAY.Flowchart.96.BlacksmithDaughter	35624e8dce7b25bf	하지만 먼저 대장간을 지탱하는 {b}{color=#9523d8}세 개의 용광로를 꺼야{/color}{/b} 해요.
381	SAY.Flowchart.29.The King of the Darkness	54e2049b59d3abc5	작동 방식은 안다. 이곳에 오는 게 처음도 아니고.
382	SAY.Flowchart.81.The King of the Darkness	cbca0e1614327c45	그래도 그 정보는 쉽게 얻을 수 있는 게 아니다... 그걸 어떻게 알아냈지?
383	SAY.Flowchart.30.BlacksmithDaughter	1c5caceafa64b999	그건 아버지의 집착이었어요. 아버지는 가공할 수 없었던 신비한 재료를 발견하셨어요.
384	SAY.Flowchart.59.BlacksmithDaughter	16e58ee95d880ed7	대장간은 우리 마을의 전설이고, 그곳 용광로의 힘은 대대로 전해져 내려왔어요.
385	SAY.Flowchart.68.BlacksmithDaughter	ed60d7044d2c3b93	아버지는 안으로 들어가려 하셨지만, 붙잡히셨어요...
386	SAY.Flowchart.97.BlacksmithDaughter	4802f8a880264777	도와주셔야 해요. 그 재료가 아무리 귀해도 사람의 목숨보다 귀할 수는 없어요.
387	SAY.Flowchart.31.The King of the Darkness	1aee01546cb11d6f	뭐... 재료와 사람에 따라 다르지.
388	SAY.Flowchart.32.BlacksmithDaughter	b41742de4443fe32	제발 부탁드려요! 그곳에 들어가서 아버지를 구해 주세요.
389	SAY.Flowchart.61.BlacksmithDaughter	d6cefae21ab6e4bc	무엇을 찾으시든, 그들의 우두머리와 맞서야 할 거라고 확신해요.
390	SAY.Flowchart.33.The King of the Darkness	d9ad6411280fcc63	두고 보자... 하지만 너무 기대하지는 마라.
391	SAY.Flowchart.48.BlacksmithDaughter	4c7eea70151463cd	돌아오셨군요! 오실 줄 알았...
392	SAY.Flowchart.62.BlacksmithDaughter	0f5956a27b341084	잠깐만요, 아버지는 어디 계세요?
393	SAY.Flowchart.90.The King of the Darkness	70f7178665f73e1a	네 아버지는 죽었다.
394	SAY.Flowchart.52.BlacksmithDaughter	8ae89c4be0611722	뭐라고요!? 그럴 리 없어요...
395	SAY.Flowchart.49.The King of the Darkness	1d82e4a771509f73	우두머리를 죽이자 광신도들도 함께 불타 버렸지. 미안하다.
396	SAY.Flowchart.91.The King of the Darkness	00884447b81bed67	잠시 그와 이야기를 나눴다. 사라지기 전에 네게 전해 달라며 이걸 내게 주더군.
397	SAY.Flowchart.92.The King of the Darkness	16149e7c04bd75d0	대장간을 찾아 떠나기 전에 이걸 벼렸지... 하지만 네게 줄 기회는 없었군.
398	SAY.Flowchart.50.BlacksmithDaughter	dcc59d650aa42aad	아버지...
399	SAY.Flowchart.93.BlacksmithDaughter	c17b7e3f9c4a219a	고마워요... 적어도 이제는 편히 쉬실 수 있겠죠...
400	SAY.Flowchart.53.The King of the Darkness	60d26d682b5302be	전에 말하던 그 신비한 재료를 어디서 찾을지 네가 안다고도 하더군.
401	SAY.Flowchart.94.The King of the Darkness	8bd82de949117e67	이제 그에게는 필요 없을 것 같군...
402	SAY.Flowchart.54.BlacksmithDaughter	ab5df625bc76dbd4	...
403	SAY.Flowchart.64.BlacksmithDaughter	0dd4c863d6a0d030	여기 있어요. 아버지가 가장 아끼던 물건이지만, 분명 저주받았어요.
404	SAY.Flowchart.65.BlacksmithDaughter	6b94ead0f0584c32	원하시면 가지세요... 그래도 그 재료로는 아무것도 못 하실 거예요.
405	SAY.Flowchart.95.BlacksmithDaughter	5817f50a7f8c83c4	오직 {b}{color=#9523d8}진정한 명장{/color}{/b}만이 그 재료를 가공할 수 있을 거예요...
406	SAY.Flowchart.55.The King of the Darkness	c6aa6bb95053a7c5	날 걱정할 필요 없다. 이걸 어떻게 다룰지는 알고 있으니까.
407	SAY.Flowchart.66.The King of the Darkness	d621b87687ddc3bf	이제 집으로 돌아가 네 아버지를 애도해라.
408	SAY.Flowchart.75.BlacksmithDaughter	c08f0533769717f0	제발 아버지를 찾아 주세요.
409	SAY.Flowchart.77.BlacksmithDaughter	1b060671d837992a	거기 서 있지 말고, 도와주세요!
410	SAY.Flowchart.79.BlacksmithDaughter	214b61a6fe7c8e75	들어가서 아버지를 구해 주세요, 제발 부탁드려요.
411	TMPRO.Text (TMP).1283364	93fffbf7ce799f33	나가기
412	TMPRO.Text (TMP).xxxxx	d23f9f92a9e2dc00	화면에 이 기호가 나타날 때마다 게임이 저장됩니다.
413	TMPRO.Texto1.2850630	52af3b051f7e6901	축하합니다
414	TMPRO.Texto2.2855192	2cf7f799d7c24751	Aeterna Noctis 데모를 완료했습니다
415	TMPRO.Texto3.2859122	a288fd84897aac91	이 저장 데이터를 다시 불러와 아이테르나의 모든 비밀을 찾아보세요.
416	TMPRO.Texto4.2858114	4688cb8ec3eb5e83	플레이해 주셔서 감사합니다
417	TMPRO.Texto5.2851702	9c653637ec5e8229	저희만큼 즐거우셨길 바랍니다
418	TMPRO.Texto6.2856948	9025ae42fceb18cb	출시: 2021년 12월
419	TMPRO.TextoPressButton.2030736	88ac81ddf3628439	아무 버튼이나 눌러 나가기
420	TMPRO.Text (TMP).3619130	1ea442a134b2a184	아니오
421	TMPRO.Text (TMP).3612424	739215889580345e	예
422	TMPRO.ToolTipPerks.3619100	507a7b815c18d33e	스킬 트리를 초기화할까요?
423	TMPRO.Text (TMP).1076526	d50a3d4468356132	초기화
424	TMPRO.Text (TMP).3618812	72a1f3e10c23327d	초기화
425	ZONEMAP.Paramo de los Caidos.WAWestTower6.-858406	e0e0e87e9d603fc2	서쪽 성벽#6층
426	ZONEMAP.Paramo de los Caidos.WAWestTower5.-858370	760ecf7529e7a46f	서쪽 성벽#5층
427	ZONEMAP.Paramo de los Caidos.WAWestTower4.-858326	8e8c446ec6435b9a	서쪽 성벽#4층
428	ZONEMAP.Paramo de los Caidos.WAWestTower3.-858294	ceca9ed0b5ea4260	서쪽 성벽#3층
429	ZONEMAP.Paramo de los Caidos.WAWestTower2.-858250	4072cb7d2cade3d8	서쪽 성벽#2층
430	ZONEMAP.Paramo de los Caidos.WAWestTower1.-858218	50a769ab8526fd2d	서쪽 성벽#1층
431	ZONEMAP.Paramo de los Caidos.WAWest3C.-858154	19eeb78233a4fdb4	서쪽 길#뼈 무더기
432	ZONEMAP.Paramo de los Caidos.WAWest3B.-858118	ff70d94ad272dfe8	서쪽 길#바위 첨탑
433	ZONEMAP.Paramo de los Caidos.WAWest3A.-858074	ba3638ba1f85deb0	서쪽 길#성벽 측면
434	ZONEMAP.Paramo de los Caidos.WAWest2C.-857992	effcd6b818e4fa49	서쪽 길#재의 절벽
435	ZONEMAP.Paramo de los Caidos.WAWest2B.-857948	ceb2982e462b0521	서쪽 길#단죄의 길
436	ZONEMAP.Paramo de los Caidos.WAWest2A.-857912	f89da796a4103837	서쪽 길#험준한 길
437	ZONEMAP.Paramo de los Caidos.WAWest1C.-857824	0d18e34ec8dff887	서쪽 길#밤의 길
438	ZONEMAP.Paramo de los Caidos.WAWest1B.-857788	21c96e10e9348e6d	서쪽 길#모래 언덕 바다
439	ZONEMAP.Paramo de los Caidos.WAWest1A.-857744	41b8d1a44f29ff8d	서쪽 길#빈 비탈
440	ZONEMAP.Paramo de los Caidos.WATown.-857712	bd61c1b69acd586c	굶주린 도시#왕들의 제단
441	ZONEMAP.Paramo de los Caidos.WASecret4.-857648	bd42ccca3b933f13	동굴#깊숙한 곳
442	ZONEMAP.Paramo de los Caidos.WASecret3.-857612	0231c59e389fdc72	동굴#잊힌 성소
443	ZONEMAP.Paramo de los Caidos.WASecret2.-857568	5de95d907c87beec	금지 구역#집단 매장지
444	ZONEMAP.Paramo de los Caidos.WASecret1.-857532	ee57810d9c09f16d	민병대 은신처#옛 창고
445	ZONEMAP.Paramo de los Caidos.WAEastTower6.-857464	257abaa493d54333	동쪽 성벽#1층
446	ZONEMAP.Paramo de los Caidos.WAEastTower5.-857428	0408128f7699df63	동쪽 성벽#2층
447	ZONEMAP.Paramo de los Caidos.WAEastTower4.-857384	6b5d939a390e7df0	동쪽 성벽#3층
448	ZONEMAP.Paramo de los Caidos.WAEastTower3.-857348	46492cc9788cd10d	동쪽 성벽#4층
449	ZONEMAP.Paramo de los Caidos.WAEastTower2.-857214	095d5023949b9558	동쪽 성벽#5층
450	ZONEMAP.Paramo de los Caidos.WAEastTower1.-857178	b424a5140ce9a1c9	동쪽 성벽#6층
451	ZONEMAP.Paramo de los Caidos.WAEast3.-857134	c0e5790812c52907	동쪽 길#성벽 측면
452	ZONEMAP.Paramo de los Caidos.WAEast2B.-857098	69221e04d049f8cc	동쪽 길#탄식의 둥지
453	ZONEMAP.Paramo de los Caidos.WAEast2A.-857058	50916f6b25cf2891	동쪽 길#영혼의 길
454	ZONEMAP.Paramo de los Caidos.WAEast1B.-856858	fa03513ae767836c	동쪽 길#어두운 오솔길
455	ZONEMAP.Paramo de los Caidos.WAEast1A.-853686	c6663b7ddd3143dc	동쪽 길#눈물의 대로
456	ZONEMAP.Templo de los Reyes.Sala X.-413610	67eee5061bb5409e	왕들의 시련#X
457	ZONEMAP.Templo de los Reyes.Sala IX.-413482	800c548803a30e79	왕들의 시련#IX
458	ZONEMAP.Templo de los Reyes.Sala VIII.-413344	844e3e8e36fcf55e	왕들의 시련#VIII
459	ZONEMAP.Templo de los Reyes.Sala VII.-413258	881cf778438accf9	왕들의 시련#VII
460	ZONEMAP.Templo de los Reyes.Sala VI.-413204	53dc7b5eae3334ea	왕들의 시련#VI
461	ZONEMAP.Templo de los Reyes.Sala V.-413118	97e3ef85fb315386	왕들의 시련#V
462	ZONEMAP.Templo de los Reyes.Sala IV.-413064	92c78aa79ff29e7a	왕들의 시련#IV
463	ZONEMAP.Templo de los Reyes.Sala III.-412978	5e7e412c6a00217d	왕들의 시련#III
464	ZONEMAP.Templo de los Reyes.Sala II.-412580	adf2bc330eac468b	왕들의 시련#II
465	ZONEMAP.Templo de los Reyes.Sala I.-412450	c5de4529c4c95c69	왕들의 시련#I
466	ZONEMAP.Templo de los Reyes.Entrada.-412220	3f0a64533774df19	왕들의 신전#외부
467	ZONEMAP.Templo de los Reyes.Sala Principal.-410930	d2794a3ac4f504f8	왕들의 시련#중앙실
468	ZONEMAP.Mausoleum.Entrance.-675756	9c9c6a96dc7f1acf	영원의 평원#황제의 길
469	ZONEMAP.Mausoleum.Main.-1491100	268cf137eee702a0	황제의 영묘#성묘
470	ZONEMAP.Mausoleum.Room 1.-3602512	1dd54e3abf7558d1	황제의 봉인#I
471	ZONEMAP.Mausoleum.Room 2.-3476634	773bba1ca570258a	황제의 봉인#II
472	ZONEMAP.Mausoleum.Room 3.5583776	7207748f770d1285	황제의 봉인#III
473	ZONEMAP.Mausoleum.Room 4.-3272678	a9ec4d8085b2d752	황제의 봉인#IV
474	ZONEMAP.Undersea Fortress.D1.535770	0ffdc2e26dbc8687	D 갑판#하부 매트릭스
475	ZONEMAP.Undersea Fortress.D2.535746	eec0e9ab16c9a0fe	D 갑판#하부 방열기
476	ZONEMAP.Undersea Fortress.D3.535722	565cfa16736e257d	D 갑판#냉각실
477	ZONEMAP.Undersea Fortress.C1.551552	f9f5e3c2d70bc4cf	C 갑판#중간 매트릭스
478	ZONEMAP.Undersea Fortress.C2.551528	4524652cda5493f8	C 갑판#자기 제어
479	ZONEMAP.Undersea Fortress.C3.551504	951a26f8355a52ea	C 갑판#기동 구역
480	ZONEMAP.Undersea Fortress.B1A.551480	a419de2e3ebac431	B 갑판#상부 매트릭스
481	ZONEMAP.Undersea Fortress.B1B.551456	d639b2edf91040a7	B 갑판#주요 노드
482	ZONEMAP.Undersea Fortress.B1C.551432	6c213b21fc67a632	B 갑판#릴레이
483	ZONEMAP.Undersea Fortress.B2.551408	1e210615753ebd3d	B 갑판#주 콘덴서
484	ZONEMAP.Undersea Fortress.B3.551384	9e19975fba1fe8cd	B 갑판#메모리 디스크
485	ZONEMAP.Undersea Fortress.B4A.551360	84ee34ff1a3bbc6a	B 갑판#교류 발전기
486	ZONEMAP.Undersea Fortress.B4B.551336	53e525f15914b44b	B 갑판#중간 방열기
487	ZONEMAP.Undersea Fortress.B4C.551312	c529b5240625957a	B 갑판#다이오드
488	ZONEMAP.Undersea Fortress.B5.551288	ac24529619d2625e	B 갑판#폐기물 처리장
489	ZONEMAP.Undersea Fortress.A1.551264	dc647e32114d49db	A 갑판#실험실
490	ZONEMAP.Undersea Fortress.Boss Room.551240	e9f7a6c11c1de01c	주모자#중추
491	ZONEMAP.Undersea Fortress.Station.-725434	8801a5ea6e5ed2a7	외부 장갑#진입 항구
492	ZONEMAP.Undersea Fortress.Bunker.-227492	3ed5ed14bfafeb02	벙커#저장 장치
493	ZONEMAP.Infinite Sea.Out Left.2370952	c403b637c77cc699	무한의 만#서부 해안
494	ZONEMAP.Infinite Sea.Out Right.2370928	5f042210ee3fef56	무한의 만#동부 해안
495	ZONEMAP.Infinite Sea.Room A.2370904	e44515b0a14cc624	꿈의 왕국#수수께끼 I
496	ZONEMAP.Infinite Sea.Room B.2370880	c8c65a5513a4748c	꿈의 왕국#수수께끼 II
497	ZONEMAP.Infinite Sea.Room C.2370856	ef92fc1b8df011ac	꿈의 왕국#수수께끼 III
498	ZONEMAP.Infinite Sea.Room D.2370832	c36babee0a11949c	꿈의 왕국#수수께끼 IV
499	ZONEMAP.Infinite Sea.Room E.2370808	0af796e2757f20ed	꿈의 왕국#수수께끼 V
500	ZONEMAP.Infinite Sea.Room F.2370784	858a5a76619c174b	꿈의 왕국#수수께끼 VI
501	ZONEMAP.Infinite Sea.Room G.2370760	1a7da4605a7d777b	꿈의 왕국#수수께끼 VII
502	ZONEMAP.Infinite Sea.Room H.2370736	491a0c1f216dcb32	꿈의 왕국#수수께끼 VIII
503	ZONEMAP.Infinite Sea.Room I.2370712	ee06b012350d9a39	꿈의 왕국#수수께끼 IX
504	ZONEMAP.Infinite Sea.Room J.2370688	96693fef285e28e4	꿈의 왕국#역설
505	ZONEMAP.Infinite Sea.Room K.2370664	3e1874ba6a30509a	꿈의 왕국#수수께끼 X
506	ZONEMAP.Infinite Sea.Room L.2370640	ec0a65c37f984142	꿈의 왕국#수수께끼 XI
507	ZONEMAP.Infinite Sea.Room M.2370616	7862b590df7b94fe	꿈의 왕국#수수께끼 XII
508	ZONEMAP.Infinite Sea.Room N.2370592	835ec9971edd61fa	꿈의 왕국#수수께끼 XIII
509	ZONEMAP.Infinite Sea.Room O.6486112	8e0dfc6d3f07a736	꿈의 왕국#신탁의 거처
510	ZONEMAP.Infinite Sea.Room P.2370544	6f4d55874ce06c1d	꿈의 왕국#수수께끼 XIV
511	ZONEMAP.Infinite Sea.Room Q.2370520	a5157c316efb1f98	꿈의 왕국#수수께끼 XV
512	ZONEMAP.Infinite Sea.Room R.2370496	634102ad2635384b	꿈의 왕국#수수께끼 XVI
513	ZONEMAP.Infinite Sea.Room S.2370472	9bd27cdf6f768157	꿈의 왕국#수수께끼 XVII
514	ZONEMAP.Infinite Sea.Room T.2370448	ebcf27b015e1a825	꿈의 왕국#수수께끼 XVIII
515	ZONEMAP.Infinite Sea.Room U.2370424	13bb3279237406ca	꿈의 왕국#수수께끼 XIX
516	ZONEMAP.Infinite Sea.Room V.2370400	2e55523b6dd6d506	꿈의 왕국#수수께끼 XX
517	ZONEMAP.Infinite Sea.Room X.7831376	dbde4e9284572d55	꿈의 왕국#수수께끼 XXI
518	ZONEMAP.Infinite Sea.Room Y.-178360	24bc247148dcd650	꿈의 왕국#수수께끼 XXII
519	ZONEMAP.The Abyss.1.-2994294	29eb5e97e535918a	부정#고통
520	ZONEMAP.The Abyss.2.-2994318	b86d2c4ad4ba8158	부정#슬픔
521	ZONEMAP.The Abyss.3.-4162164	13d6d7c2172b1d30	부정#울음
522	ZONEMAP.The Abyss.4.-3233554	f5f64ff4be436abd	수용#평온
523	ZONEMAP.The Abyss.5.-3233578	30d5472f0428e310	수용#평정
524	ZONEMAP.The Abyss.6.-3233602	e66131840a3df493	수용#배움
525	ZONEMAP.The Abyss.Boss Room.-3233626	2e0b857f870fc085	분노한 영혼#공포
526	ZONEMAP.The Abyss.Soul King Room.-3233650	12e0138eb7dc7963	분노한 영혼#어둠의 감옥
527	ZONEMAP.The Abyss.Center A.-4472472	28265f12f4b8d434	우울#슬픔
528	ZONEMAP.The Abyss.Center B.-4472496	b45451693a79ff01	우울#죄책감
529	ZONEMAP.The Abyss.Center C.-3233722	b9db3631a465191c	우울#공허
530	ZONEMAP.The Abyss.Center D.-3233746	15f213ff57b53f0b	우울#후회
531	ZONEMAP.The Abyss.Center E.-3233770	e3e53f12164bae72	우울#무기력
532	ZONEMAP.The Abyss.Entrance.-605562	6991b3f12cfbc37d	부정#괴로움
533	ZONEMAP.EOTW.Top.-1382048	3c1773f8bc47685e	무인지대#창조로의 상승
534	ZONEMAP.EOTW.Mid.-1382072	d8c3ae518c716926	무인지대#현실의 경계
535	ZONEMAP.EOTW.Bottom.-1382096	253d60178809ebbb	무인지대#지하세계로의 하강
536	ZONEMAP.EOTW.Boss.-12483322	6f2c3ada08435398	무인지대#현실의 균열
537	ZONEMAP.Cosmos.Lobby.-1833758	4038f21639c1cf56	천상의 구체#공허로 가는 문
538	ZONEMAP.Cosmos.Temple Chaos.-1833998	e5edc11b5a1acf34	우주의 중심#영원의 샘
539	ZONEMAP.Cosmos.Highway to Dark.-1833782	60a34908fda7e8bc	구체의 바다#폐허의 성운
540	ZONEMAP.Cosmos.Highway to Fire.-1833830	90bba64da230e0b4	구체의 바다#화염 성단
541	ZONEMAP.Cosmos.Highway to Ice.-1833806	cb513fef1e588332	구체의 바다#빙하대
542	ZONEMAP.Cosmos.Highway to Light.-1833854	c7a606201ea98a1e	구체의 바다#별의 묘지
543	ZONEMAP.Cosmos.Ice Planet.-1833878	c90b581414e3b8d6	타오나 구역#히베르누스 시스템
544	ZONEMAP.Cosmos.Light Planet.-1833926	6c288e7dc9040db0	외곽 경계#루키스 시스템
545	ZONEMAP.Cosmos.Dark Planet.-1833950	31bd8ee6126f4652	레세크 회랑#녹티스 시스템
546	ZONEMAP.Cosmos.Fire Planet.-1833902	2bde96370a48962b	시바트라 구역#이그니스 시스템
547	ZONEMAP.Cosmos.ChaosChase.-12760106	dc8a02d524799237	창조의 기원#초신성
548	ZONEMAP.The Royal Stairs.1.-1834162	b088304084206663	군주의 승천#종말의 시작
549	ZONEMAP.The Royal Stairs.2A.-1834186	5d8406500494ed5c	군주의 승천#신성한 계단
550	ZONEMAP.The Royal Stairs.2B.-1834210	9bfd111cfe68dec6	군주의 승천#성소들
551	ZONEMAP.The Royal Stairs.3.-1834234	48e39c3bbc0eeb5b	하늘로 가는 길#군주의 섬들
552	ZONEMAP.The Royal Stairs.4.-1834258	e912066dac0953cb	하늘로 가는 길#천상의 미궁
553	ZONEMAP.The Royal Stairs.5.-1834282	6e6fe6b29cd9581a	하늘로 가는 길#새로운 순환
554	ZONEMAP.The Royal Stairs.6.-1834306	7dc6f3dba47b0d91	하늘로 가는 길#천사들의 광장
555	ZONEMAP.The Royal Stairs.7A.-1834330	0b09b612fd015395	불멸자들의 궁륭실#성채
556	ZONEMAP.The Royal Stairs.7B.-1834354	a6ab3b4452930672	불멸자들의 궁륭실#공중 정원
557	TMPRO.Text (TMP).-22326	3f79bb7b435b0532	e
558	TMPRO.Text (TMP).1262398	1ea442a134b2a184	아니오
560	TMPRO.Text (TMP).1243766	243a7b77913ebb81	예
561	TMPRO.ToolTipPerks.1083032	3b79a875684a026f	순간이동할까요?
562	TMPRO.Text (TMP).2747308	c8cef90ded862bad	고속 이동
563	TMPRO.Text (TMP).-909142	0b6c4870fbe61999	순간이동
564	SAY.Flowchart.229.TheKingOfDarkness-HR-Crypt5	639efcb2f271423b	수집가, 네 물약 보관 구역을 좀 봐도 되나?
565	SAY.Flowchart.230.TheCollector-Crypt5	50a51c0c0d0983fd	처음에는 심심해서 모으기 시작했지만, 한 번도 푹 빠져 본 적은 없어요...
566	SAY.Flowchart.231.TheCollector-Crypt5	afa6f9d68d31e8d3	마음껏 둘러보세요, 폐하.
567	SAY.Flowchart.41.TheKingOfDarkness-HR-Crypt5	f9ec3915ad45df86	이게 고블린 왕이 찾던 물약이겠군.
568	SAY.Flowchart.84.TheCollector-Crypt5	4cd22de73a19300f	안녕하세요, 어둠의 왕. 제 상관에 오신 걸 환영해요.
569	SAY.Flowchart.85.TheCollector-Crypt5	6ad7f36ff1ea8235	저를 "수집가"라고 부르시면 돼요.
570	SAY.Flowchart.86.TheKingOfDarkness-HR-Crypt5	fe5aee058a9c5939	우리 서로 아는 사이인가?
571	SAY.Flowchart.87.TheCollector-Crypt5	8c125fe21a071284	지금까지 만나 뵐 기회가 없었지만...
572	SAY.Flowchart.88.TheCollector-Crypt5	9f6097dbab6f44be	저주받은 왕들과 그들의 영원한 싸움의 역사를 모르는 무지한 자가 어디 있겠어요?
573	SAY.Flowchart.89.TheKingOfDarkness-HR-Crypt5	a4b61a15155e9923	수집가, 네가 마음에 드는군.
574	SAY.Flowchart.90.TheKingOfDarkness-HR-Crypt5	489d13fd8df751e5	무슨 일을 하지? 이 병들은 다 뭐지?
575	SAY.Flowchart.91.TheCollector-Crypt5	0ee839da1d3e3d99	이게 제 수집품이에요. 여기엔 모든 종과 종족의 표본을 보관하고 있죠.
576	SAY.Flowchart.92.TheCollector-Crypt5	042664f98ccc8af4	보세요, 어둠의 왕. 예술에는 여러 종류가 있지만, 모두 하찮아요. 시공간을 초월하는 건 하나도 없죠...
577	SAY.Flowchart.93.TheCollector-Crypt5	39d7178c7aff55e0	예술의 궁극은 죽음을 보존하는 데 있지요.
578	SAY.Flowchart.94.TheKingOfDarkness-HR-Crypt5	8eb1e369f3fe0560	나한테도 섬뜩할 정도군.
579	SAY.Flowchart.95.TheCollector-Crypt5	690cf64253b3c7ce	모든 생명이 멸종한 뒤에도 남을 유일한 흔적이 바로 이 표본들이에요.
580	SAY.Flowchart.96.TheCollector-Crypt5	999ad58397497349	창조 세계에 살아온 모든 존재를 모으는 게 제 삶의 목표예요.
